screen_name,life_long,Number_of_statues,Length_of_description,followers_count,friends_count,listed_number,Avg_tweets_per_day,Avg_favorite_per_day,Avg_retweets_per_day,Most_favorited,Avg_favorited_per_tweet,Avg_favorites_per_user,Most_retweeted,Avg_retweeted_per_tweet,Avg_retweets_per_user,Avg_length_of_tweets,sentiment_score,Avg_hashtags_per_tweet,tweets_with_hashtags,tweets_with_media,tweets_with_url,retweet_rate,influencial
FenrisGames,2122,10038,71,1313,772,29,4.7304,6.8874,0.0302,145,4.955,3.7738,52277,75.273,57.329,93.846,14.5278,1.2297,0.15,0.13,0.41,0.248,0
Fiori_aus,2614,51747,133,7573,6858,273,19.7961,0.0314,0.0,7,0.424,0.056,3,0.132,0.0174,105.463,18.9172,1.5,0.09,0.72,0.89,0.11,0
fluxstudiollc,1266,148,136,161,820,4,0.1169,0.3278,0.019,29,1.1565,1.0559,263,3.7211,3.3975,103.1429,30.4066,2.2653,0.33,0.22,0.60,0.2313,0
FlyteDenim,616,39,111,431,16,4,0.0633,0.474,0.0032,5,1.3333,0.1206,15,0.5385,0.0487,104.5128,13.4054,2.2692,0.67,0.62,0.51,0.1282,0
forestwitch,3307,7460,160,7221,182,157,2.2558,0.9834,0.0451,155,17.669,2.4469,5636,13.287,1.84,121.131,16.1268,1.3137,0.05,0.18,0.51,0.644,1
Forgetful_Bacon,2574,3641,41,562,560,12,1.4145,0.7028,0.1768,111,1.408,2.5053,260278,4538.585,8075.774,113.213,2.0681,1.2297,0.07,0.06,0.32,0.555,1
Formula5Music,2329,2463,51,1044,1107,11,1.0575,0.4594,0.1438,16,1.11,1.0632,7708,9.094,8.7107,110.608,17.0051,1.6778,0.24,0.13,0.66,0.649,1
fran_wilde,4023,73902,160,8443,1891,352,18.3699,29.9913,0.0321,988,10.007,1.1852,149565,228.497,27.0635,77.53,21.6702,1.6949,0.06,0.06,0.31,0.314,0
FrederickWolfe_,651,2068,0,16123,8086,38,3.1767,0.9401,0.0,7,0.621,0.0385,7,0.197,0.0122,130.42,14.0799,3.8672,0.96,0.00,1.00,0.159,0
FreeGamePlanet,1198,2779,126,2682,1035,119,2.3197,4.6344,0.4332,85,5.041,1.8796,5739,24.972,9.311,132.023,19.8744,1.6596,0.57,0.00,0.78,0.875,1
FridgeSmarter,271,677,69,279,597,7,2.4982,0.7712,0.8561,11,0.3232,0.7634,24121,46.7314,110.3799,117.9256,22.2697,2.1297,0.61,0.36,0.75,0.4385,0
FuguLuggage,1437,412,156,1229,1314,44,0.2867,0.6152,0.0202,106,0.8606,0.2864,201,2.0905,0.6957,108.8753,29.6672,1.87,0.24,0.12,0.67,0.1809,0
fyeahmfabello,2544,61041,153,18423,1343,408,23.9941,0.0515,0.1018,3149,31.405,1.7047,339170,1986.803,107.8436,107.947,15.5653,1.2857,0.04,0.06,0.49,0.605,1
gadgetfeedco,686,125,27,164322,7856,15,0.1822,18.1122,0.0,21,3.7731,0.0027,12,1.6639,0.0012,114.395,27.8886,3.1765,0.29,0.41,0.61,0.4706,0
GadgetFlow,2069,48262,160,121435,4069,1245,23.3262,3.9952,0.1029,31,1.102,0.0091,1764,12.971,0.1068,129.061,25.4124,1.203,0.53,0.13,0.83,0.926,1
GadgetsLiving,304,4125,136,851,5003,3,13.5691,82.1184,0.6086,5,0.167,0.1962,622,5.057,5.9424,107.353,11.4784,1.3093,0.54,0.03,0.94,0.281,0
galendara,3519,23197,139,2011,192,165,6.5919,0.7869,0.0742,99,1.833,0.9115,36416,87.962,43.7404,90.417,32.4574,1.6379,0.12,0.09,0.38,0.42,0
game_metrics,898,2180,40,2416,1717,23,2.4276,3.2327,0.1214,26,2.959,1.2248,380,8.274,3.4247,134.31,6.0789,5.0682,0.94,0.07,0.90,0.827,1
gamebanshee,3239,20176,47,1119,107,57,6.2291,0.0,0.0,7,0.345,0.3083,5,0.246,0.2198,77.965,-1.1152,0,0.00,0.26,1.00,0.195,0
Gameplayinginfo,825,6645,70,462,57,49,8.0545,13.9964,0.0,3,0.033,0.0714,2,0.081,0.1753,135.316,8.3159,1.3214,0.03,0.00,1.00,0.072,0
games_overboard,116,98,111,31,21,1,0.8448,0.1724,0.0431,14,1.0375,2.6774,10,0.7375,1.9032,117.725,30.8025,1.8889,0.23,0.00,0.86,0.3,0
GameScape3D,1481,431,52,427,360,19,0.291,0.74,0.0831,41,2.2342,2.2342,54895,142.7658,142.7658,116.4918,13.0217,4.3891,0.69,0.22,0.65,0.5878,1
Gamesplus8,267,324,160,122,43,1,1.2135,1.221,0.1573,43,2.4698,6.377,82986,333.819,861.9098,100.3968,13.4711,2.4882,0.67,0.49,0.39,0.4095,0
GamesShed,2308,45065,165,23802,6433,245,19.5256,6.2448,0.0728,84,2.699,0.1134,861537,1286.848,54.0647,103.066,26.0137,2.0356,0.28,0.16,0.54,0.497,0
garvash,3823,10167,134,2245,1414,110,2.6594,1.5017,0.1747,6129,8.626,3.8423,159150,4103.173,1827.694,79.396,7.6213,1.8755,0.27,0.45,0.16,0.715,1
GavThorpeCreate,3257,14931,150,9169,860,173,4.5843,5.6039,0.1366,471,7.219,0.7873,94115,828.48,90.3566,103.494,17.9912,1.5,0.11,0.12,0.27,0.601,1
GeekGirlCon,2867,49837,160,31559,1842,1389,17.383,0.7335,0.0003,1460,8.275,0.2622,371,2.74,0.0868,112.106,15.8329,1.0887,0.25,0.27,0.87,0.65,1
GeekMomBlog,2904,41681,24,15672,484,595,14.353,0.4425,0.0096,11,0.527,0.0336,23563,29.452,1.8793,86.655,4.8969,1.5714,0.04,0.01,0.98,0.136,0
Geeky_Tim,3030,11813,60,2453,676,112,3.8987,5.9812,0.1231,38,1.134,0.4623,141063,1326.046,540.5813,95.512,10.0829,1.2379,0.21,0.07,0.20,0.424,0
GehennaBooks,882,347,73,275,267,7,0.3934,0.2528,0.1179,19,2.3718,2.9927,112169,414.5562,523.0945,109.0375,8.7868,1.7143,0.14,0.48,0.72,0.6916,1
Gelada,3342,14568,160,3867,793,273,4.3591,0.6059,0.1544,240,2.819,0.729,201743,512.86,132.6248,117.035,19.8784,1.7639,0.23,0.16,0.30,0.622,1
generalcrozier,1685,23093,110,162,164,2,13.705,26.1757,0.2516,15,1.616,9.9753,358418,4783.654,29528.7284,79.622,9.9417,1.5152,0.03,0.36,0.08,0.466,0
GenesisAPS,2987,1167,160,919,937,16,0.3907,0.1132,0.0653,203,1.709,1.8596,94,1.512,1.6453,117.716,33.9999,2.0522,0.40,0.29,0.55,0.659,1
GenkiGamingTv,565,1794,0,76,179,0,3.1752,1.2124,0.0566,5,0.624,8.2105,3425,7.171,94.3553,88.86,43.1978,1.48,0.05,0.04,0.38,0.051,0
GeorgePoulian,90,21,100,33,56,0,0.2333,0.9667,0.0,28,3.8947,2.2424,1,0.0526,0.0303,92.2105,16.8379,1.0,0.11,0.11,0.42,0.0526,0
GeorgeSocially,1910,1575,114,213,292,6,0.8246,0.756,0.2047,2644,3.507,16.4648,1142663,1893.35,8888.9671,95.598,15.8977,1.5771,0.35,0.32,0.28,0.509,1
ghimlay,3258,23905,146,7888,813,304,7.3373,0.0773,0.1157,333,2.594,0.3289,327148,475.283,60.2539,114.308,10.1165,1.3585,0.11,0.14,0.46,0.627,1
GigiEdgley,2314,12639,154,12840,1334,225,5.462,5.2999,0.2416,156,5.013,0.3904,14759,17.42,1.3567,115.224,28.9861,1.7143,0.22,0.18,0.38,0.811,1
ginavergel7,3613,214485,134,3345,2182,341,59.3648,7.3429,0.1564,10,0.3,0.0897,256296,1735.269,518.765,102.922,4.3815,1.2647,0.10,0.09,0.48,0.593,1
ginger_mom17,372,2358,120,377,733,8,6.3387,7.3038,1.0403,15,0.616,1.634,36159,62.128,164.7958,106.542,31.4417,1.6582,0.39,0.10,0.61,0.477,0
giochix,2378,633,114,1640,565,49,0.2662,0.2817,0.0244,40,1.0554,0.4067,814,2.7453,1.0579,111.1677,18.4346,3.1432,0.71,0.26,0.70,0.5079,1
GirlGeekUpNorth,3284,9864,154,2258,140,116,3.0037,1.2518,0.0895,85,1.869,0.8277,431733,1934.835,856.88,106.631,22.5932,1.4454,0.24,0.18,0.36,0.466,0
GiveUpArt,3236,9671,100,3835,2713,113,2.9886,0.7948,0.1295,47,1.011,0.2636,209517,617.601,161.0433,90.949,22.7059,1.2613,0.20,0.14,0.40,0.532,1
gizmag,3414,53919,20,53798,17,2142,15.7935,0.0123,0.0,321,1.6,0.0297,132,0.824,0.0153,111.793,9.3345,0,0.00,0.98,1.00,0.401,0
glamourmag,3424,101917,39,1401439,1060,7668,29.7655,1.1773,0.0202,3558,39.948,0.0285,10551,29.52,0.0211,91.616,14.7036,1.199,0.40,0.12,0.90,0.892,1
GlasgowLib,2955,5485,146,8051,1653,196,1.8562,0.7222,0.0494,63,4.431,0.5504,31299,35.73,4.438,126.175,30.8333,1.2687,0.29,0.09,0.73,0.789,1
glassbottommeg,2702,107034,150,7367,510,329,39.6129,20.9697,0.0363,364,4.24,0.5755,40014,109.193,14.8219,111.113,18.4579,1.3125,0.03,0.11,0.53,0.218,0
GLASYSmusic,763,711,137,617,1049,17,0.9318,2.0577,0.1258,72,1.9119,2.1815,3222,5.5568,6.3404,104.7827,36.9233,2.7724,0.21,0.06,0.73,0.3139,0
glennsoii,581,298,63,116,62,1,0.5129,0.969,0.0241,154,6.1993,15.5517,1625,18.3849,46.1207,82.7148,27.5894,1.9213,0.31,0.40,0.13,0.4124,0
GMHFOMG,175,132,147,14,0,0,0.7543,0.0,0.0,1,0.0382,0.3571,2,0.0229,0.2143,121.1374,33.0898,0,0.00,0.00,0.89,0.0153,0
GMTimD,352,1275,82,159,301,2,3.6222,16.2188,1.0057,24,1.388,8.7296,48290,79.492,499.9497,101.571,27.1873,1.4,0.10,0.09,0.32,0.401,0
Goblin_Guild,792,726,71,507,938,4,0.9167,1.2361,0.2285,31,3.2176,4.5503,6774,25.1646,35.5878,82.6625,15.5821,1.9514,0.20,0.50,0.30,0.5983,1
Godessbecca1,167,306,134,545,1,8,1.8323,0.2754,0.1018,198,4.7517,2.5982,73,3.9631,2.167,136.8054,-13.818,1.0636,0.79,0.01,0.91,0.953,1
GogenSoft,57,35,117,164,810,2,0.614,1.1053,0.1579,31,3.6552,0.6463,27,5.4828,0.9695,113.7931,17.2245,4.6,0.34,0.14,0.76,0.8276,1
goldenpolaroid,2656,68807,143,12860,861,236,25.9062,6.9462,0.1269,4846,30.399,2.3638,109130,806.076,62.6809,68.685,5.6334,1.0,0.01,0.14,0.30,0.523,1
GoodmanGames,3294,1522,9,5821,202,273,0.4621,0.4578,0.0729,461,7.5,1.2884,248278,260.078,44.6793,106.015,20.8371,1.7436,0.20,0.34,0.54,0.612,1
gosavers,223,42,76,20,18,1,0.1883,0.0179,0.0359,4,0.4762,1.0,6,0.619,1.3,89.9286,29.5414,1.0,0.14,0.57,0.45,0.3571,0
Govtjobsalerti1,107,391,160,117,0,0,3.6542,0.0093,0.0,2,0.1897,0.6325,1,0.041,0.1368,139.5462,2.0913,2.003,0.86,0.01,1.00,0.041,0
gr3yr0n1n,2157,1744,119,918,281,32,0.8085,3.522,0.319,61,0.454,0.4946,176196,598.627,652.0991,101.169,22.4403,1.5864,0.29,0.19,0.32,0.729,1
GreenwichHour,1603,123393,160,7293,5125,537,76.9763,27.6032,0.5016,15,0.468,0.0642,315,4.397,0.6029,130.388,33.6015,1.7047,0.39,0.08,0.23,0.895,1
gregmishka,3440,39794,47,11639,1388,198,11.568,0.564,0.0227,80,3.295,0.2831,107859,221.314,19.0149,78.583,3.2994,1.1447,0.08,0.03,0.17,0.353,0
grickle,3410,4893,125,9056,188,381,1.4349,0.5361,0.0202,184,11.153,1.2316,847,3.699,0.4085,85.456,14.9442,1.0777,0.57,0.11,0.73,0.795,1
grumpyvegan,3414,15016,160,3584,1600,175,4.3984,0.5243,0.094,74,1.088,0.3036,60788,486.522,135.7483,121.918,12.8865,1.5093,0.27,0.03,0.60,0.555,1
gusdoraisbook,186,80,131,36,101,1,0.4301,0.4839,0.0215,16,2.9481,6.3056,74,1.961,4.1944,125.8701,14.3526,1.0,0.01,0.06,0.83,0.6753,1
Guy_A_Rub,1536,516,149,632,332,12,0.3359,0.4251,0.0488,95,2.1066,1.7199,79552,366.281,299.0522,117.2054,21.1268,1.1648,0.18,0.04,0.52,0.4419,0
Guyism,3189,154477,112,29415,213,664,48.4406,1.9458,0.0586,5,0.231,0.0079,97653,107.816,3.6653,110.199,11.9954,1.2,0.01,0.05,0.96,0.279,0
Gwelith,3065,94,66,74,532,2,0.0307,0.0398,0.0029,51,1.4194,1.7838,29527,390.0538,490.2027,97.1505,28.8651,2.5,0.09,0.05,0.65,0.2258,0
Gwenda,4181,140012,150,11627,929,497,33.4877,21.1019,0.061,183,4.843,0.4165,45537,235.763,20.2772,86.256,20.0669,1.3462,0.05,0.07,0.30,0.37,0
GyariSan1138,2100,14440,159,263,2162,17,6.8762,1.0376,0.3505,54,0.36,1.3688,273569,3975.847,15117.289,129.814,3.7362,1.5625,0.05,0.10,0.31,0.756,1
HacksterPro,1815,2697,158,18392,3607,470,1.486,1.8011,0.0799,200,21.529,1.1706,1764,14.1,0.7666,121.332,11.9371,1.1667,0.05,0.69,0.92,0.954,1
HaldaneCreation,1640,340,157,349,1407,7,0.2073,0.1976,0.0085,27,0.436,0.4097,106,0.811,0.7622,84.1921,8.2664,1.1875,0.05,0.05,0.91,0.0732,0
haloovfire,3849,2550,92,297,354,25,0.6625,0.623,0.02,10,0.84,2.8283,105949,142.594,480.1145,77.367,17.3336,1.7581,0.19,0.12,0.37,0.179,0
HalpernAlex,1758,104686,53,24361,888,319,59.5484,52.9135,0.0484,960,20.753,0.8519,93321,472.547,19.3977,65.783,2.4797,1.0,0.00,0.08,0.22,0.284,0
Hapy_One,2648,1372,152,462,594,43,0.5181,0.0846,0.1182,15,0.171,0.3701,71233,105.58,228.5281,90.754,14.4901,1.9966,0.29,0.12,0.34,0.318,0
harryallen,3557,131320,85,21649,7256,713,36.9188,3.0292,0.097,299,2.665,0.1231,228368,2657.084,122.7347,105.27,5.1173,1.7115,0.05,0.16,0.70,0.616,1
HashtagRadioNZ,2176,9685,107,2539,1617,68,4.4508,0.5676,0.1043,102,1.075,0.4234,62327,95.216,37.5014,96.925,15.7666,1.7588,0.51,0.21,0.61,0.602,1
haydnroff,2633,2687,90,62,80,0,1.0205,2.7729,0.0517,6,0.265,4.2742,410530,1254.599,20235.4677,64.877,10.3091,1.1698,0.05,0.04,0.07,0.175,0
HealthyVoyager,3592,39800,149,109249,5555,763,11.0802,0.0206,0.0058,10,0.354,0.0032,29,0.206,0.0019,109.708,26.9317,1.5984,0.25,0.52,0.98,0.083,0
HealthyWrld,2038,186543,79,23115,5423,158,91.5324,0.1781,0.0098,3,0.101,0.0044,30,0.5,0.0216,106.317,4.2548,1.0909,0.14,0.60,1.00,0.052,0
HeavyCardboard,1477,39679,154,7754,1104,266,26.8646,38.9973,0.1381,168,7.192,0.9275,53645,72.608,9.3639,90.834,29.3718,1.197,0.20,0.12,0.26,0.318,0
HelloDonald1,15,73,125,1097,661,0,4.8667,1.4,0.3333,24,1.0149,0.062,2512,41.9701,2.5634,115.806,31.5691,1.0278,0.54,0.13,0.78,0.3433,0
Hellsfire,3372,66060,52,610,312,45,19.5907,0.0,0.0,8,0.232,0.3803,2,0.045,0.0738,105.838,6.5923,1.158,0.44,0.12,0.27,0.039,0
HexyStudio,1016,206,111,226,184,8,0.2028,0.2835,0.0659,6,0.8173,0.7124,70,2.4162,2.1062,117.736,31.8986,2.3455,0.28,0.10,0.65,0.4264,0
HFCNews,3152,21858,22,124423,37739,657,6.9346,0.3309,0.0,3,0.191,0.0015,4,0.196,0.0016,123.357,7.0621,1.9983,0.58,0.00,1.00,0.182,0
HFGEnthusiast,1014,3617,0,3434,3350,96,3.5671,0.002,0.4822,19,0.732,0.2132,16,5.252,1.5294,132.006,16.7035,2.1325,1.00,0.44,0.86,0.994,1
highway_62,3366,180445,30,1750,1730,102,53.6081,12.1985,0.0211,243,2.014,1.1509,120116,278.806,159.3177,88.158,1.7645,1.0714,0.01,0.05,0.27,0.168,0
HiqHome,523,102,129,9,129,0,0.195,0.0707,0.0363,2,0.0526,0.5556,26,0.8,8.4444,107.8,11.9042,2.8889,0.19,0.16,0.84,0.2421,0
hobonora,3382,53106,120,17507,14617,1140,15.7025,0.3468,0.0056,14,1.023,0.0584,8,0.296,0.0169,114.114,22.5022,1.3913,0.12,0.62,0.97,0.219,0
Hologram,1599,2510,156,3249,1378,109,1.5697,1.0594,0.0901,70,2.84,0.8741,4730,27.841,8.5691,116.555,18.8672,1.6013,0.48,0.39,0.86,0.507,1
HopeLNicholson,1778,19,146,6024,813,184,0.0107,3.8718,0.0022,82,14.1053,0.0445,43,5.0,0.0158,108.0526,30.2626,1.0,0.05,0.05,0.32,0.4737,0
HotTweetDeals,585,38406,0,80,59,212,65.6513,0.0017,0.0,1,0.006,0.075,1,0.005,0.0625,128.91,58.909,1.5346,0.62,0.00,0.30,0.005,0
housefrau_,349,4624,114,168,215,0,13.2493,64.8739,0.4785,97,2.355,14.0179,179690,1516.471,9026.6131,78.404,14.8447,1.4737,0.04,0.46,0.20,0.225,0
HowToGM,869,2301,106,2324,1245,51,2.6479,2.702,0.1139,112,3.591,1.5452,1142357,1269.574,546.2883,102.639,34.9866,1.9937,0.16,0.07,0.49,0.305,0
howudish,431,1997,154,7408,3160,12,4.6334,0.8353,0.0348,9,0.394,0.0532,14,0.105,0.0142,132.155,41.6311,3.071,0.32,0.03,0.95,0.081,0
Huckberry,2885,16180,38,39829,878,470,5.6083,3.8153,0.0042,162,12.725,0.3195,1809,3.728,0.0936,112.376,19.3514,1.0,0.05,0.19,0.66,0.549,1
HumanBeanHeals,437,6756,156,469,506,3,15.46,17.6064,0.2471,478,3.981,8.4883,42681,137.022,292.1578,108.152,9.8513,1.2222,0.03,0.04,0.43,0.194,0
humandiaries,2143,4134,154,101784,4132,67,1.9291,7.6132,0.0308,33,1.133,0.0111,764,2.137,0.021,98.821,29.4033,2.6961,0.75,0.47,0.81,0.175,0
hunchtheatre,14,11,159,28,71,0,0.7857,0.4286,0.1429,10,1.4545,0.5714,19,2.6364,1.0357,111.5455,42.2509,0,0.00,0.00,0.64,0.3636,0
hyperstarter,948,15519,155,3013,87,259,16.3703,4.7563,0.0158,9,0.66,0.2191,867,1.836,0.6094,136.789,34.1032,1.9754,0.57,0.01,0.98,0.265,0
IamKaylaVon,2794,21538,30,555,416,3,7.7087,0.777,0.2466,35,0.162,0.2919,289412,18985.37,34207.8739,84.125,4.5443,1.1714,0.07,0.36,0.20,0.73,1
IanRLiddle,2933,5379,136,338,487,29,1.834,0.0413,0.0327,6,0.363,1.074,299758,427.111,1263.642,98.49,17.4843,1.5789,0.56,0.16,0.20,0.242,0
ichray63,1732,3227,30,31,100,1,1.8632,2.1542,0.205,17,0.413,13.3226,317864,5179.391,167077.129,90.402,8.3138,1.3053,0.13,0.12,0.14,0.386,0
idfgforum,2635,17169,107,24246,85,122,6.5157,0.0015,0.0019,40,0.81,0.0334,929,1.434,0.0591,111.669,11.9756,1.0,0.00,0.95,0.99,0.245,0
IDWGames,1705,3048,14,5679,144,180,1.7877,0.7185,0.3924,483,5.603,0.9866,720,7.368,1.2974,130.989,20.6906,1.7447,0.38,0.20,0.48,0.89,1
IDWPublishing,3759,18795,16,126074,723,2473,5.0,0.6866,0.1641,1698,24.776,0.1965,5576,38.366,0.3043,135.487,22.7533,1.5025,0.39,0.08,0.45,0.975,1
IFMU_Gaming,263,165784,142,3307,306,40,630.3574,3.5703,3.7947,2,0.003,0.0009,161,4.19,1.267,135.838,16.1629,3.1581,0.64,0.04,0.40,0.999,1
ifshesaysit,2588,2083,158,1534,2917,4,0.8049,0.1468,0.0077,11,0.375,0.2445,4343,9.168,5.9765,86.492,24.4776,2.5476,0.21,0.06,0.84,0.054,0
IkosToys,1267,387,121,300,856,6,0.3054,0.2786,0.0481,10,0.5512,0.7,24801,140.8346,178.86,115.5223,37.1833,2.1346,0.41,0.29,0.69,0.3806,0
IMAO_,3438,72335,154,19603,1360,1028,21.0398,8.667,0.0809,13735,60.327,3.0774,161748,1835.516,93.6344,110.772,2.8999,1.5,0.01,0.10,0.49,0.699,1
iMoGalore,2391,108676,152,3038,2926,406,45.4521,0.0004,0.0,5,0.176,0.0579,6,0.215,0.0708,134.88,23.3259,2.805,0.59,0.09,1.00,0.153,0
incubatoredu,1548,1312,156,1345,899,70,0.8475,0.7972,0.1537,40,3.114,2.3152,584,4.512,3.3546,116.536,38.36,1.5833,0.64,0.19,0.51,0.642,1
Indie_launchpad,787,24608,160,9404,6834,215,31.2681,4.4727,0.0368,16,1.149,0.1222,112,2.372,0.2522,100.547,-0.6635,1.1273,0.94,0.74,0.95,0.916,1
IndieDiscoverer,427,1403,120,1125,840,14,3.2857,5.829,0.3396,13,1.395,1.24,210,5.194,4.6169,121.4,18.7845,4.7812,0.95,0.08,0.82,0.823,1
IndieGameAllies,1511,31754,153,5235,3677,168,21.0152,7.415,0.0318,11,1.411,0.2695,396,1.265,0.2416,110.177,29.5377,1.2742,0.06,0.01,0.91,0.216,0
IndieGameLover,1477,69413,132,39778,19647,1158,46.9959,5.8429,0.6506,37,0.444,0.0112,12783,38.417,0.9658,135.679,15.2483,3.5736,0.72,0.10,0.36,0.99,1
indiesara,743,39,94,64,71,0,0.0525,0.0444,0.0054,7,1.1282,0.6875,8142,209.3846,127.5938,65.1282,31.7854,1.0,0.03,0.18,0.15,0.2051,0
IndySaintsFC,1252,688,57,792,610,9,0.5495,0.2596,0.0423,115,5.1068,4.1073,137,2.6075,2.0972,116.0848,25.9232,1.8098,0.61,0.27,0.54,0.6122,1
infectedellis,648,348,23,142,17,0,0.537,0.8102,0.0648,70,2.3003,5.5563,49525,517.3061,1249.5493,85.9971,23.8519,1.4615,0.04,0.35,0.20,0.2653,0
InnaBoxDesign,2249,10571,160,2505,926,123,4.7003,3.5318,0.0551,51,2.299,0.9178,678,2.591,1.0343,83.062,36.6464,1.3896,0.23,0.21,0.35,0.341,0
insertquesthere,1171,3160,125,244,340,13,2.6985,5.0871,0.2289,35,0.975,3.9959,63410,503.362,2062.959,98.835,18.4363,1.2453,0.05,0.04,0.31,0.342,0
inventivesrise,1416,744,152,617,644,56,0.5254,0.3199,0.053,27,1.1373,1.3695,233,1.3419,1.6159,124.459,33.0717,2.0899,0.61,0.13,0.82,0.3688,0
InvisionGameCom,2439,38442,117,5846,785,314,15.7614,1.0824,0.025,15,1.034,0.1769,5927,14.158,2.4218,116.633,5.5225,3.3679,0.88,0.01,0.93,0.586,1
iotecglobal,1731,2970,146,1594,487,130,1.7158,0.5823,0.2299,19,1.322,0.8294,15692,19.549,12.2641,129.095,26.7075,1.9079,0.67,0.12,0.56,0.765,1
iotguide,1517,19740,72,28807,9750,1524,13.0125,3.1536,0.0659,12,1.428,0.0496,2026,4.745,0.1647,123.017,13.1096,1.9986,0.71,0.01,0.95,0.636,1
IrregularMag,3058,1545,108,1179,389,31,0.5052,0.0157,0.0049,5,0.257,0.218,49,0.269,0.2282,76.663,13.1183,1.25,0.01,0.01,0.93,0.133,0
Ivaninovuelven,2481,284,106,51,94,0,0.1145,0.0431,0.0246,6,0.1979,1.098,45223,427.4841,2372.1176,100.3004,-0.1702,1.1538,0.32,0.07,0.13,0.3074,0
izthete,1527,23703,27,2082,318,14,15.5226,63.3346,0.2318,187,2.338,1.123,174765,4833.356,2321.4966,73.277,18.952,1.3077,0.01,0.18,0.25,0.446,0
JackeyCarkey,1386,9691,153,115,159,3,6.9921,33.2814,0.3449,35,1.182,10.2783,160045,1883.909,16381.8174,98.989,32.8211,1.359,0.08,0.20,0.21,0.524,1
jacobleewick,3139,1459,44,3793,234,27,0.4648,0.4549,0.057,273,6.517,1.7182,19503,23.251,6.13,66.779,21.3096,1.2708,0.05,0.14,0.41,0.402,0
jaeminIuvr,1391,121430,38,1653,187,79,87.2969,10.1215,0.2178,27,0.879,0.5318,513298,4264.538,2579.8778,63.463,8.343,3.3134,0.07,0.23,0.29,0.371,0
jam_hirons,2679,145726,155,2725,2086,1244,54.3957,1.0231,0.3695,1,0.005,0.0018,537,3.128,1.1479,128.431,21.3991,2.2381,0.84,0.09,0.57,0.989,1
james_irvs,1507,160,155,68,101,6,0.1062,0.0776,0.0557,6,0.2125,0.5,44072,560.0312,1317.7206,109.2875,21.1158,1.4,0.19,0.09,0.28,0.5563,1
james_r_eads,2034,1213,65,2164,105,29,0.5964,0.0025,0.0029,16,1.728,0.7985,16,0.555,0.2565,94.532,14.8636,1.125,0.02,0.00,0.99,0.364,0
james3neal,3956,68982,139,9073,9943,711,17.4373,22.0465,0.1031,45,1.408,0.1552,58710,177.16,19.5261,116.415,20.7506,1.4197,0.39,0.09,0.57,0.598,1
JamesandKarla,3127,8130,126,733,250,33,2.5999,0.1711,0.0144,22,1.959,2.6726,41,0.68,0.9277,98.478,16.3907,1.5145,0.17,0.17,0.80,0.269,0
jamesburk,3745,356,101,309,651,23,0.0951,0.023,0.0182,19,0.6445,0.7217,935560,2823.6358,3161.7411,114.7572,12.3319,2.0764,0.42,0.03,0.79,0.6156,1
Jamie1km,3611,40658,53,2133,1099,140,11.2595,1.0399,0.0435,53,0.971,0.4552,109253,683.431,320.4083,101.936,11.7856,1.5714,0.11,0.10,0.49,0.29,0
jamiekinney,3424,2191,144,535,294,45,0.6399,0.6411,0.1516,190,1.51,2.8224,1701886,5348.961,9998.0579,112.163,26.2931,1.481,0.24,0.17,0.37,0.641,1
JarlDM,1154,543,117,501,583,15,0.4705,0.1508,0.0156,20,0.7679,0.7725,5456,13.5377,13.6188,89.9028,17.0478,1.2917,0.05,0.02,0.88,0.1429,0
JasonElsom,3334,54917,159,125883,38438,1687,16.4718,5.6881,0.1227,199,3.442,0.0273,176142,1234.626,9.8077,94.403,8.5935,1.5063,0.16,0.24,0.51,0.775,1
JasonSuttonUKI,1314,467,133,220,213,17,0.3554,0.0198,0.0297,6,0.4206,0.8909,75,0.8155,1.7273,121.073,19.6435,1.3544,0.88,0.17,0.95,0.2597,0
JaxOfBo,1714,57896,106,1510,1134,31,33.7783,35.3658,0.2322,49,1.18,0.7815,184172,2666.618,1765.9722,81.176,19.7458,1.2883,0.11,0.21,0.17,0.442,0
jbaredesign,3596,4736,66,369,229,45,1.317,0.1529,0.0331,9,0.227,0.6152,4168,23.546,63.8103,91.078,23.0867,1.2289,0.17,0.06,0.54,0.157,0
jbolognino,3609,28495,145,4395,1881,156,7.8955,14.1638,0.0961,182,0.977,0.2223,273613,4164.142,947.4726,85.718,10.8148,1.3929,0.06,0.10,0.45,0.391,0
jdaman79,2741,1545,157,119,225,3,0.5637,3.1996,0.2123,18,0.385,3.2353,232939,1913.185,16077.1849,105.715,16.2447,1.4174,0.22,0.11,0.35,0.6,1
JeffMiracola,2272,1593,45,1556,553,58,0.7011,0.6092,0.0801,140,3.651,2.3464,4665,10.178,6.5411,114.154,25.6538,3.1131,0.39,0.09,0.68,0.411,0
jeffwow,3724,248,72,15,106,0,0.0666,0.0,0.015,2,0.1976,3.2667,8575,111.4113,1842.0,122.0645,40.5325,3.2838,0.30,0.04,0.74,0.3185,0
Jewson,2660,11845,160,25193,2191,220,4.453,1.5263,0.0861,209,2.732,0.1084,829,2.918,0.1158,122.338,33.0026,1.3622,0.18,0.12,0.47,0.489,0
JFC_RU,1148,2098,155,631,304,150,1.8275,0.8659,0.2256,12,1.198,1.8986,250,1.99,3.1537,131.018,30.3352,1.561,0.53,0.11,0.72,0.533,1
